Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  875753/2989480     cimg_library::CImg<unsigned char>::operator()(unsigned int, unsigned int, unsigned int) [39]
                0.00    0.00   99761/107036      cimg_library::CImg<unsigned char>::width() const [44]
                0.00    0.00    2674/24060       setRgb(cimg_library::CImg<unsigned char>&, int, int, rgb) [55]
                0.00    0.00       1/2           cimg_library::CImg<unsigned char>::CImg(unsigned int, unsigned int, unsigned int, unsigned int, unsigned char) [290]
-----------------------------------------------
                0.00    0.01       1/1           whereBall(cimg_library::CImg<unsigned char>&) [2]
[16]    13.2    0.00    0.01       1         findOutlines(cimg_library::CImg<unsigned char>) [16]
                0.00    0.01      15/15          floodfill(cimg_library::CImg<unsigned char>&, int, int) [17]
                0.00    0.00  479400/1550981     cimg_library::CImg<unsigned char>::height() const [18]
                0.00    0.00  478601/2989480     cimg_library::CImg<unsigned char>::operator()(unsigned int, unsigned int, unsigned int) [39]
                0.00    0.00     800/107036      cimg_library::CImg<unsigned char>::width() const [44]
                0.00    0.00      15/15          std::vector<outline, std::allocator<outline> >::push_back(outline&&) [207]
                0.00    0.00      15/45          outline::~outline() [151]
                0.00    0.00       1/1           std::vector<outline, std::allocator<outline> >::vector() [363]
-----------------------------------------------
                0.00    0.01      15/15          findOutlines(cimg_library::CImg<unsigned char>) [16]
[17]    10.1    0.00    0.01      15         floodfill(cimg_library::CImg<unsigned char>&, int, int) [17]
                0.00    0.01   21386/21386       std::vector<point, std::allocator<point> >::push_back(point&&) [29]
                0.00    0.00    2674/2674        outline::addPoint(point) [31]
                0.00    0.00   10696/1550981     cimg_library::CImg<unsigned char>::height() const [18]
                0.00    0.00   21401/21401       std::vector<point, std::allocator<point> >::empty() const [59]
                0.00    0.00   21386/21386       point::point(int, int) [60]
                0.00    0.00   21386/33584       std::vector<point, std::allocator<point> >::size() const [53]
                0.00    0.00   21386/29252       std::vector<point, std::allocator<point> >::operator[](unsigned long) [54]
                0.00    0.00   21386/21386       std::vector<point, std::allocator<point> >::pop_back() [64]
                0.00    0.00   21386/2989480     cimg_library::CImg<unsigned char>::operator()(unsigned int, unsigned int, unsigned int) [39]
                0.00    0.00   21386/24060       setRgb(cimg_library::CImg<unsigned char>&, int, int, rgb) [55]
                0.00    0.00    5348/107036      cimg_library::CImg<unsigned char>::width() const [44]
                0.00    0.00      15/15          outline::outline() [191]
                0.00    0.00      15/48          point::point() [150]
                0.00    0.00      15/30          std::vector<point, std::allocator<point> >::vector() [170]
                0.00    0.00      15/60          std::vector<point, std::allocator<point> >::~vector() [147]
-----------------------------------------------
                0.00    0.00     324/1550981     cimg_library::CImg<unsigned char>& cimg_library::CImg<unsigned char>::draw_circle<unsigned char>(int, int, int, unsigned char const*, float) [34]
                0.00    0.00   10696/1550981     floodfill(cimg_library::CImg<unsigned char>&, int, int) [17]
                0.00    0.00  479400/1550981     findOutlines(cimg_library::CImg<unsigned char>) [16]
                0.00    0.00  480801/1550981     threshhold(cimg_library::CImg<unsigned char>&) [11]
                0.00    0.00  579760/1550981     booleanEdgeDetect(cimg_library::CImg<unsigned char>&) [15]
[18]    10.0    0.01    0.00 1550981         cimg_library::CImg<unsigned char>::height() const [18]
-----------------------------------------------
                0.01    0.00  480000/480000      rgb::getHsv() [20]
[19]    10.0    0.01    0.00  480000         MIN3(float, float, float) [19]
-----------------------------------------------
                0.00    0.01  480000/480000      threshhold(cimg_library::CImg<unsigned char>&) [11]
[20]    10.0    0.00    0.01  480000         rgb::getHsv() [20]
                0.01    0.00  480000/480000      MIN3(float, float, float) [19]
                0.00    0.00  480000/480000      MAX3(float, float, float) [41]
-----------------------------------------------
                0.01    0.00   32556/32556       bool std::operator==<point*>(std::move_iterator<point*> const&, std::move_iterator<point*> const&) [22]
[21]    10.0    0.01    0.00   32556         std::move_iterator<point*>::base() const [21]
-----------------------------------------------
                0.00    0.01   16278/16278       bool std::operator!=<point*>(std::move_iterator<point*> const&, std::move_iterator<point*> const&) [23]
[22]    10.0    0.00    0.01   16278         bool std::operator==<point*>(std::move_iterator<point*> const&, std::move_iterator<point*> const&) [22]
                0.01    0.00   32556/32556       std::move_iterator<point*>::base() const [21]
-----------------------------------------------
                0.00    0.01   16278/16278       point* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<point*>, point*>(std::move_iterator<point*>, std::move_iterator<point*>, point*) [24]
[23]    10.0    0.00    0.01   16278         bool std::operator!=<point*>(std::move_iterator<point*> const&, std::move_iterator<point*> const&) [23]
                0.00    0.01   16278/16278       bool std::operator==<point*>(std::move_iterator<point*> const&, std::move_iterator<point*> const&) [22]
-----------------------------------------------
                0.00    0.01     516/516         point* std::uninitialized_copy<std::move_iterator<point*>, point*>(std::move_iterator<point*>, std::move_iterator<point*>, point*) [25]
[24]    10.0    0.00    0.01     516         point* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<point*>, point*>(std::move_iterator<point*>, std::move_iterator<point*>, point*) [24]
                0.00    0.01   16278/16278       bool std::operator!=<point*>(std::move_iterator<point*> const&, std::move_iterator<point*> const&) [23]
                0.00    0.00   15762/15762       std::move_iterator<point*>::operator*() const [65]
                0.00    0.00   15762/15762       _ZSt10_ConstructI5pointIS0_EEvPT_DpOT0_ [67]
                0.00    0.00   15762/15762       point* std::__addressof<point>(point&) [68]
                0.00    0.00   15762/15762       std::move_iterator<point*>::operator++() [66]
-----------------------------------------------
                0.00    0.01     516/516         point* std::__uninitialized_copy_a<std::move_iterator<point*>, point*, point>(std::move_iterator<point*>, std::move_iterator<point*>, point*, std::allocator<point>&) [26]
[25]    10.0    0.00    0.01     516         point* std::uninitialized_copy<std::move_iterator<point*>, point*>(std::move_iterator<point*>, std::move_iterator<point*>, point*) [25]
                0.00    0.01     516/516         point* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<point*>, point*>(std::move_iterator<point*>, std::move_iterator<point*>, point*) [24]
-----------------------------------------------
                0.00    0.01     516/516         point* std::__uninitialized_move_a<point*, point*, std::allocator<point> >(point*, point*, point*, std::allocator<point>&) [27]
[26]    10.0    0.00    0.01     516         point* std::__uninitialized_copy_a<std::move_iterator<point*>, point*, point>(std::move_iterator<point*>, std::move_iterator<point*>, point*, std::allocator<point>&) [26]
                0.00    0.01     516/516         point* std::uninitialized_copy<std::move_iterator<point*>, point*>(std::move_iterator<point*>, std::move_iterator<point*>, point*) [25]
-----------------------------------------------
                0.00    0.00     234/516         void std::vector<point, std::allocator<point> >::_M_insert_aux<point const&>(__gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >, point const&) [33]
                0.00    0.01     282/516         void std::vector<point, std::allocator<point> >::_M_insert_aux<point>(__gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >, point&&) [30]
[27]    10.0    0.00    0.01     516         point* std::__uninitialized_move_a<point*, point*, std::allocator<point> >(point*, point*, point*, std::allocator<point>&) [27]
                0.00    0.01     516/516         point* std::__uninitialized_copy_a<std::move_iterator<point*>, point*, point>(std::move_iterator<point*>, std::move_iterator<point*>, point*, std::allocator<point>&) [26]
                0.00    0.00    1032/1032        std::move_iterator<point*> std::make_move_iterator<point*>(point* const&) [81]
-----------------------------------------------
                0.00    0.01   21386/21386       std::vector<point, std::allocator<point> >::push_back(point&&) [29]
[28]     5.5    0.00    0.01   21386         void std::vector<point, std::allocator<point> >::emplace_back<point>(point&&) [28]
                0.00    0.01     141/141         void std::vector<point, std::allocator<point> >::_M_insert_aux<point>(__gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >, point&&) [30]
                0.00    0.00   21386/58675       point&& std::forward<point>(std::remove_reference<point>::type&) [45]
                0.00    0.00   21245/21386       void __gnu_cxx::new_allocator<point>::construct<point>(point*, point&&) [63]
                0.00    0.00     141/258         std::vector<point, std::allocator<point> >::end() [109]
-----------------------------------------------
                0.00    0.01   21386/21386       floodfill(cimg_library::CImg<unsigned char>&, int, int) [17]
[29]     5.5    0.00    0.01   21386         std::vector<point, std::allocator<point> >::push_back(point&&) [29]
                0.00    0.01   21386/21386       void std::vector<point, std::allocator<point> >::emplace_back<point>(point&&) [28]
                0.00    0.00   21386/37148       std::remove_reference<point&>::type&& std::move<point&>(point&) [52]
-----------------------------------------------
                0.00    0.01     141/141         void std::vector<point, std::allocator<point> >::emplace_back<point>(point&&) [28]
[30]     5.5    0.00    0.01     141         void std::vector<point, std::allocator<point> >::_M_insert_aux<point>(__gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >, point&&) [30]
                0.00    0.01     282/516         point* std::__uninitialized_move_a<point*, point*, std::allocator<point> >(point*, point*, point*, std::allocator<point>&) [27]
                0.00    0.00     423/864         std::_Vector_base<point, std::allocator<point> >::_M_get_Tp_allocator() [82]
                0.00    0.00     282/1032        __gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >::base() const [79]
                0.00    0.00     141/258         std::vector<point, std::allocator<point> >::_M_check_len(unsigned long, char const*) const [107]
                0.00    0.00     141/258         std::vector<point, std::allocator<point> >::begin() [110]
                0.00    0.00     141/258         __gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >::difference_type __gnu_cxx::operator-<point*, std::vector<point, std::allocator<point> > >(__gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > > const&, __gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > > const&) [106]
                0.00    0.00     141/258         std::_Vector_base<point, std::allocator<point> >::_M_allocate(unsigned long) [108]
                0.00    0.00     141/58675       point&& std::forward<point>(std::remove_reference<point>::type&) [45]
                0.00    0.00     141/21386       void __gnu_cxx::new_allocator<point>::construct<point>(point*, point&&) [63]
                0.00    0.00     141/318         void std::_Destroy<point*, point>(point*, point*, std::allocator<point>&) [102]
                0.00    0.00     141/318         std::_Vector_base<point, std::allocator<point> >::_M_deallocate(point*, unsigned long) [100]
-----------------------------------------------
                0.00    0.00    2674/2674        floodfill(cimg_library::CImg<unsigned char>&, int, int) [17]
[31]     4.5    0.00    0.00    2674         outline::addPoint(point) [31]
                0.00    0.00    2674/2674        std::vector<point, std::allocator<point> >::push_back(point const&) [32]
-----------------------------------------------
                0.00    0.00    2674/2674        outline::addPoint(point) [31]
[32]     4.5    0.00    0.00    2674         std::vector<point, std::allocator<point> >::push_back(point const&) [32]
                0.00    0.00     117/117         void std::vector<point, std::allocator<point> >::_M_insert_aux<point const&>(__gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >, point const&) [33]
                0.00    0.00    2557/2674        __gnu_cxx::new_allocator<point>::construct(point*, point const&) [75]
                0.00    0.00     117/258         std::vector<point, std::allocator<point> >::end() [109]
-----------------------------------------------
                0.00    0.00     117/117         std::vector<point, std::allocator<point> >::push_back(point const&) [32]
[33]     4.5    0.00    0.00     117         void std::vector<point, std::allocator<point> >::_M_insert_aux<point const&>(__gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >, point const&) [33]
                0.00    0.00     234/516         point* std::__uninitialized_move_a<point*, point*, std::allocator<point> >(point*, point*, point*, std::allocator<point>&) [27]
                0.00    0.00     351/864         std::_Vector_base<point, std::allocator<point> >::_M_get_Tp_allocator() [82]
                0.00    0.00     234/1032        __gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >::base() const [79]
                0.00    0.00     117/258         std::vector<point, std::allocator<point> >::_M_check_len(unsigned long, char const*) const [107]
                0.00    0.00     117/258         std::vector<point, std::allocator<point> >::begin() [110]
                0.00    0.00     117/258         __gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >::difference_type __gnu_cxx::operator-<point*, std::vector<point, std::allocator<point> > >(__gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > > const&, __gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > > const&) [106]
                0.00    0.00     117/258         std::_Vector_base<point, std::allocator<point> >::_M_allocate(unsigned long) [108]
                0.00    0.00     117/117         point const& std::forward<point const&>(std::remove_reference<point const&>::type&) [126]
                0.00    0.00     117/2674        __gnu_cxx::new_allocator<point>::construct(point*, point const&) [75]
                0.00    0.00     117/318         void std::_Destroy<point*, point>(point*, point*, std::allocator<point>&) [102]
                0.00    0.00     117/318         std::_Vector_base<point, std::allocator<point> >::_M_deallocate(point*, unsigned long) [100]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[34]     0.0    0.00    0.00       1         cimg_library::CImg<unsigned char>& cimg_library::CImg<unsigned char>::draw_circle<unsigned char>(int, int, int, unsigned char const*, float) [34]
                0.00    0.00     324/1550981     cimg_library::CImg<unsigned char>::height() const [18]
                0.00    0.00     323/323         cimg_library::CImg<unsigned char>& cimg_library::CImg<unsigned char>::_draw_scanline<unsigned char>(int, int, int, unsigned char const*, float, float, float, float, unsigned long) [98]
                0.00    0.00       1/30          cimg_library::CImg<unsigned char>::is_empty() const [162]
                0.00    0.00       1/1           cimg_library::cimg::abs(float) [328]
                0.00    0.00       1/1           cimg_library::cimg::superset<float, int>::type cimg_library::cimg::max<float, int>(float const&, int const&) [329]
                0.00    0.00       1/107036      cimg_library::CImg<unsigned char>::width() const [44]
-----------------------------------------------
                0.00    0.00   21386/2989480     floodfill(cimg_library::CImg<unsigned char>&, int, int) [17]
                0.00    0.00   72180/2989480     setRgb(cimg_library::CImg<unsigned char>&, int, int, rgb) [55]
                0.00    0.00  101560/2989480     threshhold(cimg_library::CImg<unsigned char>&) [11]
                0.00    0.00  478601/2989480     findOutlines(cimg_library::CImg<unsigned char>) [16]
                0.00    0.00  875753/2989480     booleanEdgeDetect(cimg_library::CImg<unsigned char>&) [15]
                0.00    0.00 1440000/2989480     getRgb(cimg_library::CImg<unsigned char>&, int, int) [42]
[39]     0.0    0.00    0.00 2989480         cimg_library::CImg<unsigned char>::operator()(unsigned int, unsigned int, unsigned int) [39]
-----------------------------------------------
                0.00    0.00   68536/548536      possibleCenter::compare(precisePoint, float) [48]
                0.00    0.00  480000/548536      hsv::compareToColor(float, float, float, float, float) [43]
[40]     0.0    0.00    0.00  548536         std::abs(float) [40]
-----------------------------------------------
                0.00    0.00  480000/480000      rgb::getHsv() [20]
[41]     0.0    0.00    0.00  480000         MAX3(float, float, float) [41]
-----------------------------------------------
                0.00    0.00  480000/480000      threshhold(cimg_library::CImg<unsigned char>&) [11]
[42]     0.0    0.00    0.00  480000         getRgb(cimg_library::CImg<unsigned char>&, int, int) [42]
                0.00    0.00 1440000/2989480     cimg_library::CImg<unsigned char>::operator()(unsigned int, unsigned int, unsigned int) [39]
-----------------------------------------------
                0.00    0.00  480000/480000      threshhold(cimg_library::CImg<unsigned char>&) [11]
[43]     0.0    0.00    0.00  480000         hsv::compareToColor(float, float, float, float, float) [43]
                0.00    0.00  480000/548536      std::abs(float) [40]
-----------------------------------------------
                0.00    0.00       1/107036      cimg_library::CImg<unsigned char>& cimg_library::CImg<unsigned char>::draw_circle<unsigned char>(int, int, int, unsigned char const*, float) [34]
                0.00    0.00       1/107036      whereBall(cimg_library::CImg<unsigned char>&) [2]
                0.00    0.00     323/107036      cimg_library::CImg<unsigned char>& cimg_library::CImg<unsigned char>::_draw_scanline<unsigned char>(int, int, int, unsigned char const*, float, float, float, float, unsigned long) [98]
                0.00    0.00     800/107036      findOutlines(cimg_library::CImg<unsigned char>) [16]
                0.00    0.00     802/107036      threshhold(cimg_library::CImg<unsigned char>&) [11]
                0.00    0.00    5348/107036      floodfill(cimg_library::CImg<unsigned char>&, int, int) [17]
                0.00    0.00   99761/107036      booleanEdgeDetect(cimg_library::CImg<unsigned char>&) [15]
[44]     0.0    0.00    0.00  107036         cimg_library::CImg<unsigned char>::width() const [44]
-----------------------------------------------
                0.00    0.00     141/58675       void std::vector<point, std::allocator<point> >::_M_insert_aux<point>(__gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >, point&&) [30]
                0.00    0.00   15762/58675       _ZSt10_ConstructI5pointIS0_EEvPT_DpOT0_ [67]
                0.00    0.00   21386/58675       void std::vector<point, std::allocator<point> >::emplace_back<point>(point&&) [28]
                0.00    0.00   21386/58675       void __gnu_cxx::new_allocator<point>::construct<point>(point*, point&&) [63]
[45]     0.0    0.00    0.00   58675         point&& std::forward<point>(std::remove_reference<point>::type&) [45]
-----------------------------------------------
                0.00    0.00     328/58304       std::vector<possibleCenter, std::allocator<possibleCenter> >::_M_check_len(unsigned long, char const*) const [134]
                0.00    0.00   57976/58304       outline::isCircle() [190]
[46]     0.0    0.00    0.00   58304         std::vector<possibleCenter, std::allocator<possibleCenter> >::size() const [46]
-----------------------------------------------
                0.00    0.00   57238/57238       outline::isCircle() [190]
[47]     0.0    0.00    0.00   57238         std::vector<possibleCenter, std::allocator<possibleCenter> >::operator[](unsigned long) [47]
-----------------------------------------------
                0.00    0.00   56572/56572       outline::isCircle() [190]
[48]     0.0    0.00    0.00   56572         possibleCenter::compare(precisePoint, float) [48]
                0.00    0.00   68536/548536      std::abs(float) [40]
-----------------------------------------------
                0.00    0.00   21401/42802       std::vector<point, std::allocator<point> >::end() const [57]
                0.00    0.00   21401/42802       std::vector<point, std::allocator<point> >::begin() const [58]
[49]     0.0    0.00    0.00   42802         __gnu_cxx::__normal_iterator<point const*, std::vector<point, std::allocator<point> > >::__normal_iterator(point const* const&) [49]
-----------------------------------------------
                0.00    0.00   42802/42802       bool __gnu_cxx::operator==<point const*, std::vector<point, std::allocator<point> > >(__gnu_cxx::__normal_iterator<point const*, std::vector<point, std::allocator<point> > > const&, __gnu_cxx::__normal_iterator<point const*, std::vector<point, std::allocator<point> > > const&) [56]
[50]     0.0    0.00    0.00   42802         __gnu_cxx::__normal_iterator<point const*, std::vector<point, std::allocator<point> > >::base() const [50]
-----------------------------------------------
                0.00    0.00       1/40595       __gnu_cxx::new_allocator<circle>::construct(circle*, circle const&) [335]
                0.00    0.00      15/40595       void __gnu_cxx::new_allocator<outline>::construct<outline>(outline*, outline&&) [194]
                0.00    0.00      15/40595       _ZSt10_ConstructI7outlineIS0_EEvPT_DpOT0_ [209]
                0.00    0.00     742/40595       __gnu_cxx::new_allocator<possibleCenter>::construct(possibleCenter*, possibleCenter const&) [84]
                0.00    0.00    2674/40595       __gnu_cxx::new_allocator<point>::construct(point*, point const&) [75]
                0.00    0.00   15762/40595       _ZSt10_ConstructI5pointIS0_EEvPT_DpOT0_ [67]
                0.00    0.00   21386/40595       void __gnu_cxx::new_allocator<point>::construct<point>(point*, point&&) [63]
[51]     0.0    0.00    0.00   40595         operator new(unsigned long, void*) [51]
-----------------------------------------------
                0.00    0.00   15762/37148       std::move_iterator<point*>::operator*() const [65]
                0.00    0.00   21386/37148       std::vector<point, std::allocator<point> >::push_back(point&&) [29]
[52]     0.0    0.00    0.00   37148         std::remove_reference<point&>::type&& std::move<point&>(point&) [52]
-----------------------------------------------
                0.00    0.00    1032/33584       std::vector<point, std::allocator<point> >::_M_check_len(unsigned long, char const*) const [107]
                0.00    0.00   11166/33584       outline::isCircle() [190]
                0.00    0.00   21386/33584       floodfill(cimg_library::CImg<unsigned char>&, int, int) [17]
[53]     0.0    0.00    0.00   33584         std::vector<point, std::allocator<point> >::size() const [53]
-----------------------------------------------
                0.00    0.00    7866/29252       outline::isCircle() [190]
                0.00    0.00   21386/29252       floodfill(cimg_library::CImg<unsigned char>&, int, int) [17]
[54]     0.0    0.00    0.00   29252         std::vector<point, std::allocator<point> >::operator[](unsigned long) [54]
-----------------------------------------------
                0.00    0.00    2674/24060       booleanEdgeDetect(cimg_library::CImg<unsigned char>&) [15]
                0.00    0.00   21386/24060       floodfill(cimg_library::CImg<unsigned char>&, int, int) [17]
[55]     0.0    0.00    0.00   24060         setRgb(cimg_library::CImg<unsigned char>&, int, int, rgb) [55]
                0.00    0.00   72180/2989480     cimg_library::CImg<unsigned char>::operator()(unsigned int, unsigned int, unsigned int) [39]
-----------------------------------------------
                0.00    0.00   21401/21401       std::vector<point, std::allocator<point> >::empty() const [59]
[56]     0.0    0.00    0.00   21401         bool __gnu_cxx::operator==<point const*, std::vector<point, std::allocator<point> > >(__gnu_cxx::__normal_iterator<point const*, std::vector<point, std::allocator<point> > > const&, __gnu_cxx::__normal_iterator<point const*, std::vector<point, std::allocator<point> > > const&) [56]
                0.00    0.00   42802/42802       __gnu_cxx::__normal_iterator<point const*, std::vector<point, std::allocator<point> > >::base() const [50]
-----------------------------------------------
                0.00    0.00   21401/21401       std::vector<point, std::allocator<point> >::empty() const [59]
[57]     0.0    0.00    0.00   21401         std::vector<point, std::allocator<point> >::end() const [57]
                0.00    0.00   21401/42802       __gnu_cxx::__normal_iterator<point const*, std::vector<point, std::allocator<point> > >::__normal_iterator(point const* const&) [49]
-----------------------------------------------
                0.00    0.00   21401/21401       std::vector<point, std::allocator<point> >::empty() const [59]
[58]     0.0    0.00    0.00   21401         std::vector<point, std::allocator<point> >::begin() const [58]
                0.00    0.00   21401/42802       __gnu_cxx::__normal_iterator<point const*, std::vector<point, std::allocator<point> > >::__normal_iterator(point const* const&) [49]
-----------------------------------------------
                0.00    0.00   21401/21401       floodfill(cimg_library::CImg<unsigned char>&, int, int) [17]
[59]     0.0    0.00    0.00   21401         std::vector<point, std::allocator<point> >::empty() const [59]
                0.00    0.00   21401/21401       std::vector<point, std::allocator<point> >::end() const [57]
                0.00    0.00   21401/21401       std::vector<point, std::allocator<point> >::begin() const [58]
                0.00    0.00   21401/21401       bool __gnu_cxx::operator==<point const*, std::vector<point, std::allocator<point> > >(__gnu_cxx::__normal_iterator<point const*, std::vector<point, std::allocator<point> > > const&, __gnu_cxx::__normal_iterator<point const*, std::vector<point, std::allocator<point> > > const&) [56]
-----------------------------------------------
                0.00    0.00   21386/21386       floodfill(cimg_library::CImg<unsigned char>&, int, int) [17]
[60]     0.0    0.00    0.00   21386         point::point(int, int) [60]
-----------------------------------------------
                0.00    0.00   21386/21386       __gnu_cxx::new_allocator<point>::destroy(point*) [62]
[61]     0.0    0.00    0.00   21386         point::~point() [61]
-----------------------------------------------
                0.00    0.00   21386/21386       std::vector<point, std::allocator<point> >::pop_back() [64]
[62]     0.0    0.00    0.00   21386         __gnu_cxx::new_allocator<point>::destroy(point*) [62]
                0.00    0.00   21386/21386       point::~point() [61]
-----------------------------------------------
                0.00    0.00     141/21386       void std::vector<point, std::allocator<point> >::_M_insert_aux<point>(__gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >, point&&) [30]
                0.00    0.00   21245/21386       void std::vector<point, std::allocator<point> >::emplace_back<point>(point&&) [28]
[63]     0.0    0.00    0.00   21386         void __gnu_cxx::new_allocator<point>::construct<point>(point*, point&&) [63]
                0.00    0.00   21386/58675       point&& std::forward<point>(std::remove_reference<point>::type&) [45]
                0.00    0.00   21386/40595       operator new(unsigned long, void*) [51]
-----------------------------------------------
                0.00    0.00   21386/21386       floodfill(cimg_library::CImg<unsigned char>&, int, int) [17]
[64]     0.0    0.00    0.00   21386         std::vector<point, std::allocator<point> >::pop_back() [64]
                0.00    0.00   21386/21386       __gnu_cxx::new_allocator<point>::destroy(point*) [62]
-----------------------------------------------
                0.00    0.00   15762/15762       point* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<point*>, point*>(std::move_iterator<point*>, std::move_iterator<point*>, point*) [24]
[65]     0.0    0.00    0.00   15762         std::move_iterator<point*>::operator*() const [65]
                0.00    0.00   15762/37148       std::remove_reference<point&>::type&& std::move<point&>(point&) [52]
-----------------------------------------------
                0.00    0.00   15762/15762       point* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<point*>, point*>(std::move_iterator<point*>, std::move_iterator<point*>, point*) [24]
[66]     0.0    0.00    0.00   15762         std::move_iterator<point*>::operator++() [66]
-----------------------------------------------
                0.00    0.00   15762/15762       point* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<point*>, point*>(std::move_iterator<point*>, std::move_iterator<point*>, point*) [24]
[67]     0.0    0.00    0.00   15762         _ZSt10_ConstructI5pointIS0_EEvPT_DpOT0_ [67]
                0.00    0.00   15762/58675       point&& std::forward<point>(std::remove_reference<point>::type&) [45]
                0.00    0.00   15762/40595       operator new(unsigned long, void*) [51]
-----------------------------------------------
                0.00    0.00   15762/15762       point* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<point*>, point*>(std::move_iterator<point*>, std::move_iterator<point*>, point*) [24]
[68]     0.0    0.00    0.00   15762         point* std::__addressof<point>(point&) [68]
-----------------------------------------------
                0.00    0.00   15450/15450       precisePoint::distanceTo(point) [70]
[69]     0.0    0.00    0.00   15450         square(float) [69]
-----------------------------------------------
                0.00    0.00    7725/7725        outline::isCircle() [190]
[70]     0.0    0.00    0.00    7725         precisePoint::distanceTo(point) [70]
                0.00    0.00   15450/15450       square(float) [69]
                0.00    0.00    7725/7725        std::sqrt(float) [71]
-----------------------------------------------
                0.00    0.00    7725/7725        precisePoint::distanceTo(point) [70]
[71]     0.0    0.00    0.00    7725         std::sqrt(float) [71]
-----------------------------------------------
                0.00    0.00    5244/5244        findEquidistant(point, point, point) [76]
[72]     0.0    0.00    0.00    5244         findPerpendicularLine(point, point) [72]
-----------------------------------------------
                0.00    0.00    5184/5184        outline::isCircle() [190]
[73]     0.0    0.00    0.00    5184         std::isnan(float) [73]
-----------------------------------------------
                0.00    0.00    5133/5133        outline::isCircle() [190]
[74]     0.0    0.00    0.00    5133         std::isfinite(float) [74]
-----------------------------------------------
                0.00    0.00     117/2674        void std::vector<point, std::allocator<point> >::_M_insert_aux<point const&>(__gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >, point const&) [33]
                0.00    0.00    2557/2674        std::vector<point, std::allocator<point> >::push_back(point const&) [32]
[75]     0.0    0.00    0.00    2674         __gnu_cxx::new_allocator<point>::construct(point*, point const&) [75]
                0.00    0.00    2674/40595       operator new(unsigned long, void*) [51]
-----------------------------------------------
                0.00    0.00    2622/2622        outline::isCircle() [190]
[76]     0.0    0.00    0.00    2622         findEquidistant(point, point, point) [76]
                0.00    0.00    5244/5244        findPerpendicularLine(point, point) [72]
                0.00    0.00    2622/2622        findIntersection(line, line) [77]
-----------------------------------------------
                0.00    0.00    2622/2622        findEquidistant(point, point, point) [76]
[77]     0.0    0.00    0.00    2622         findIntersection(line, line) [77]
-----------------------------------------------
                0.00    0.00       3/1726        cimg_library::CImg<unsigned char>::_load_pnm(_IO_FILE*, char const*) [323]
                0.00    0.00     323/1726        cimg_library::CImg<unsigned char>& cimg_library::CImg<unsigned char>::_draw_scanline<unsigned char>(int, int, int, unsigned char const*, float, float, float, float, unsigned long) [98]
                0.00    0.00    1400/1726        cimg_library::CImg<unsigned char>::deriche(float, int, char, bool) [12]
[78]     0.0    0.00    0.00    1726         cimg_library::CImg<unsigned char>::data(unsigned int, unsigned int, unsigned int, unsigned int) [78]
-----------------------------------------------
                0.00    0.00     234/1032        void std::vector<point, std::allocator<point> >::_M_insert_aux<point const&>(__gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >, point const&) [33]
                0.00    0.00     282/1032        void std::vector<point, std::allocator<point> >::_M_insert_aux<point>(__gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >, point&&) [30]
                0.00    0.00     516/1032        __gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >::difference_type __gnu_cxx::operator-<point*, std::vector<point, std::allocator<point> > >(__gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > > const&, __gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > > const&) [106]
[79]     0.0    0.00    0.00    1032         __gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >::base() const [79]
-----------------------------------------------
