Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.01    0.00 2879997/4320004     cimg_library::CImg<unsigned char>::kth_smallest(unsigned int) const [7]
[19]     2.6    0.02    0.00 4320004         cimg_library::CImg<unsigned char>::~CImg() [19]
-----------------------------------------------
                0.00    0.02 1440000/1440000     cimg_library::CImg<unsigned char>::draw_image(int, int, int, int, cimg_library::CImg<unsigned char> const&, float) [9]
[20]     2.4    0.00    0.02 1440000         bool cimg_library::CImg<unsigned char>::is_overlapped<unsigned char>(cimg_library::CImg<unsigned char> const&) const [20]
                0.02    0.00 2880000/10080005     cimg_library::CImg<unsigned char>::size() const [11]
-----------------------------------------------
                0.01    0.00       1/1           whereBall(cimg_library::CImg<unsigned char>&) [3]
[21]     1.7    0.01    0.00       1         findOutlines(cimg_library::CImg<unsigned char>) [21]
                0.00    0.00  478601/2409118     cimg_library::CImg<unsigned char>::operator()(unsigned int, unsigned int, unsigned int) [30]
                0.00    0.00  479400/12477390     cimg_library::CImg<unsigned char>::height() const [14]
                0.00    0.00      25/25          floodfill(cimg_library::CImg<unsigned char>&, int, int) [42]
                0.00    0.00     800/12474777     cimg_library::CImg<unsigned char>::width() const [18]
                0.00    0.00      25/25          std::vector<outline, std::allocator<outline> >::push_back(outline&&) [197]
                0.00    0.00      25/81          outline::~outline() [136]
                0.00    0.00       1/1           std::vector<outline, std::allocator<outline> >::vector() [322]
-----------------------------------------------
                0.00    0.01       1/1           cimg_library::CImg<unsigned char>::load_jpeg(char const*) [26]
[22]     1.3    0.00    0.01       1         cimg_library::CImg<unsigned char>::_load_jpeg(_IO_FILE*, char const*) [22]
                0.00    0.01       1/1           cimg_library::CImg<unsigned char>::load_other(char const*) [23]
-----------------------------------------------
                0.00    0.01       1/1           cimg_library::CImg<unsigned char>::_load_jpeg(_IO_FILE*, char const*) [22]
[23]     1.3    0.00    0.01       1         cimg_library::CImg<unsigned char>::load_other(char const*) [23]
                0.00    0.01       1/1           cimg_library::CImg<unsigned char>::load_imagemagick_external(char const*) [34]
                0.00    0.01       1/1           cimg_library::CImg<unsigned char>::load_magick(char const*) [38]
                0.00    0.00       3/9           cimg_library::cimg::exception_mode() [228]
-----------------------------------------------
                0.00    0.01       1/1           cimg_library::CImg<unsigned char>::assign(char const*) [25]
[24]     1.3    0.00    0.01       1         cimg_library::CImg<unsigned char>::load(char const*) [24]
                0.00    0.01       1/1           cimg_library::CImg<unsigned char>::load_jpeg(char const*) [26]
                0.00    0.00       5/6           cimg_library::cimg::strcasecmp(char const*, char const*) [236]
                0.00    0.00       3/9           cimg_library::cimg::exception_mode() [228]
                0.00    0.00       2/8           cimg_library::cimg::strncasecmp(char const*, char const*, int) [230]
                0.00    0.00       1/2           cimg_library::cimg::split_filename(char const*, char*) [257]
-----------------------------------------------
                0.00    0.01       1/1           cimg_library::CImg<unsigned char>::CImg(char const*) [27]
[25]     1.3    0.00    0.01       1         cimg_library::CImg<unsigned char>::assign(char const*) [25]
                0.00    0.01       1/1           cimg_library::CImg<unsigned char>::load(char const*) [24]
-----------------------------------------------
                0.00    0.01       1/1           cimg_library::CImg<unsigned char>::load(char const*) [24]
[26]     1.3    0.00    0.01       1         cimg_library::CImg<unsigned char>::load_jpeg(char const*) [26]
                0.00    0.01       1/1           cimg_library::CImg<unsigned char>::_load_jpeg(_IO_FILE*, char const*) [22]
-----------------------------------------------
                0.00    0.01       1/1           main [1]
[27]     1.3    0.00    0.01       1         cimg_library::CImg<unsigned char>::CImg(char const*) [27]
                0.00    0.01       1/1           cimg_library::CImg<unsigned char>::assign(char const*) [25]
-----------------------------------------------
                0.00    0.00       1/7200000     cimg_library::CImg<unsigned char>::get_blur_median(unsigned int) const [5]
                0.00    0.00       2/7200000     cimg_library::CImg<unsigned char>::fill(unsigned char) [48]
                0.00    0.00 1440000/7200000     cimg_library::CImg<unsigned char>::draw_image(int, int, int, int, cimg_library::CImg<unsigned char> const&, float) [9]
                0.00    0.00 1440000/7200000     cimg_library::CImg<unsigned char>::get_crop(int, int, int, int, int, int, int, int, bool) const [8]
                0.00    0.00 1440000/7200000     cimg_library::CImg<unsigned char>::median() const [6]
                0.00    0.00 2879997/7200000     cimg_library::CImg<unsigned char>::kth_smallest(unsigned int) const [7]
[28]     1.3    0.01    0.00 7200000         cimg_library::CImg<unsigned char>::is_empty() const [28]
-----------------------------------------------
                0.00    0.00 1440000/6720000     cimg_library::CImg<unsigned char>::get_crop(int, int, int, int, int, int, int, int, bool) const [8]
                0.01    0.00 5280000/6720000     cimg_library::CImg<unsigned char>::draw_image(int, int, int, int, cimg_library::CImg<unsigned char> const&, float) [9]
[29]     1.3    0.01    0.00 6720000         cimg_library::CImg<unsigned char>::depth() const [29]
-----------------------------------------------
                0.00    0.00    1689/2409118     floodfill(cimg_library::CImg<unsigned char>&, int, int) [42]
                0.00    0.00    7404/2409118     setRgb(cimg_library::CImg<unsigned char>&, int, int, rgb) [43]
                0.00    0.00  478601/2409118     findOutlines(cimg_library::CImg<unsigned char>) [21]
                0.00    0.00  481424/2409118     booleanEdgeDetect(cimg_library::CImg<unsigned char>&) [41]
                0.01    0.00 1440000/2409118     getRgb(cimg_library::CImg<unsigned char>&, int, int) [17]
[30]     1.3    0.01    0.00 2409118         cimg_library::CImg<unsigned char>::operator()(unsigned int, unsigned int, unsigned int) [30]
-----------------------------------------------
                0.00    0.00       3/1440003     cimg_library::CImg<unsigned char>::_load_pnm(_IO_FILE*, char const*) [36]
                0.01    0.00 1440000/1440003     cimg_library::CImg<unsigned char>::draw_image(int, int, int, int, cimg_library::CImg<unsigned char> const&, float) [9]
[31]     1.3    0.01    0.00 1440003         cimg_library::CImg<unsigned char>::data(unsigned int, unsigned int, unsigned int, unsigned int) [31]
-----------------------------------------------
                0.01    0.00  480000/480000      threshhold(cimg_library::CImg<unsigned char>&, hsv) [16]
[32]     1.3    0.01    0.00  480000         rgb::getHsv() [32]
                0.00    0.00  480000/480000      MIN3(int, int, int) [58]
                0.00    0.00  480000/480000      MAX3(int, int, int) [57]
-----------------------------------------------
                                                 <spontaneous>
[33]     1.3    0.01    0.00                 cimg_library::CImg<unsigned long>::pixel_type() [33]
-----------------------------------------------
                0.00    0.01       1/1           cimg_library::CImg<unsigned char>::load_other(char const*) [23]
[34]     0.6    0.00    0.01       1         cimg_library::CImg<unsigned char>::load_imagemagick_external(char const*) [34]
                0.00    0.01       1/1           cimg_library::CImg<unsigned char>::load_pnm(_IO_FILE*) [35]
                0.00    0.00       2/22          cimg_library::CImg<char>::~CImg() [202]
                0.00    0.00       2/9           cimg_library::cimg::exception_mode() [228]
                0.00    0.00       1/1           cimg_library::cimg::fopen(char const*, char const*) [283]
                0.00    0.00       1/1           cimg_library::CImg<char>::string(char const*, bool) [268]
                0.00    0.00       1/1           cimg_library::CImg<char>::_system_strescape() [264]
                0.00    0.00       1/1           cimg_library::CImg<char>::CImg(cimg_library::CImg<char> const&) [270]
                0.00    0.00       1/1           cimg_library::CImg<char>::data() const [295]
                0.00    0.00       1/6           cimg_library::cimg::strcasecmp(char const*, char const*) [236]
                0.00    0.00       1/2           cimg_library::cimg::split_filename(char const*, char*) [257]
                0.00    0.00       1/1           cimg_library::cimg::imagemagick_path(char const*, bool) [278]
-----------------------------------------------
                0.00    0.01       1/1           cimg_library::CImg<unsigned char>::load_imagemagick_external(char const*) [34]
[35]     0.6    0.00    0.01       1         cimg_library::CImg<unsigned char>::load_pnm(_IO_FILE*) [35]
                0.00    0.01       1/1           cimg_library::CImg<unsigned char>::_load_pnm(_IO_FILE*, char const*) [36]
-----------------------------------------------
                0.00    0.01       1/1           cimg_library::CImg<unsigned char>::load_pnm(_IO_FILE*) [35]
[36]     0.6    0.00    0.01       1         cimg_library::CImg<unsigned char>::_load_pnm(_IO_FILE*, char const*) [36]
                0.01    0.00       1/1           cimg_library::CImg<unsigned char>::CImg() [39]
                0.00    0.00       3/1440003     cimg_library::CImg<unsigned char>::data(unsigned int, unsigned int, unsigned int, unsigned int) [31]
                0.00    0.00       2/4           cimg_library::CImg<unsigned char>::assign(unsigned int, unsigned int, unsigned int, unsigned int) [44]
                0.00    0.00       1/10080005     cimg_library::CImg<unsigned char>::size() const [11]
                0.00    0.00       1/4320004     cimg_library::CImg<unsigned char>::~CImg() [19]
                0.00    0.00       6/6           cimg_library::CImg<char>::operator char*() [235]
                0.00    0.00       3/3           cimg_library::CImg<char>::data() [250]
                0.00    0.00       1/1           cimg_library::CImg<char>::CImg(unsigned int, unsigned int, unsigned int, unsigned int, char) [272]
                0.00    0.00       1/1           cimg_library::cimg::superset<long, long>::type cimg_library::cimg::min<long, long>(long const&, long const&) [280]
                0.00    0.00       1/1           int cimg_library::cimg::fread<unsigned char>(unsigned char*, unsigned long, _IO_FILE*) [284]
                0.00    0.00       1/22          cimg_library::CImg<char>::~CImg() [202]
-----------------------------------------------
                0.01    0.00       1/1           cimg_library::CImg<unsigned char>::load_magick(char const*) [38]
[37]     0.6    0.01    0.00       1         cimg_library::CImg<unsigned char>::pixel_type() [37]
                0.00    0.00       1/1           cimg_library::cimg::type<unsigned char>::string() [282]
-----------------------------------------------
                0.00    0.01       1/1           cimg_library::CImg<unsigned char>::load_other(char const*) [23]
[38]     0.6    0.00    0.01       1         cimg_library::CImg<unsigned char>::load_magick(char const*) [38]
                0.01    0.00       1/1           cimg_library::CImg<unsigned char>::pixel_type() [37]
                0.00    0.00       1/1           cimg_library::CImgIOException::CImgIOException(char const*, ...) [263]
-----------------------------------------------
                0.01    0.00       1/1           cimg_library::CImg<unsigned char>::_load_pnm(_IO_FILE*, char const*) [36]
[39]     0.6    0.01    0.00       1         cimg_library::CImg<unsigned char>::CImg() [39]
-----------------------------------------------
                                                 <spontaneous>
[40]     0.6    0.01    0.00                 cimg_library::CImg<unsigned short>::pixel_type() [40]
-----------------------------------------------
                0.00    0.00       1/1           whereBall(cimg_library::CImg<unsigned char>&) [3]
[41]     0.5    0.00    0.00       1         booleanEdgeDetect(cimg_library::CImg<unsigned char>&) [41]
                0.00    0.00  481424/2409118     cimg_library::CImg<unsigned char>::operator()(unsigned int, unsigned int, unsigned int) [30]
                0.00    0.00  481157/12477390     cimg_library::CImg<unsigned char>::height() const [14]
                0.00    0.00     208/2468        setRgb(cimg_library::CImg<unsigned char>&, int, int, rgb) [43]
                0.00    0.00    1158/12474777     cimg_library::CImg<unsigned char>::width() const [18]
                0.00    0.00       1/2           cimg_library::CImg<unsigned char>::CImg(unsigned int, unsigned int, unsigned int, unsigned int, unsigned char) [49]
-----------------------------------------------
                0.00    0.00      25/25          findOutlines(cimg_library::CImg<unsigned char>) [21]
[42]     0.0    0.00    0.00      25         floodfill(cimg_library::CImg<unsigned char>&, int, int) [42]
                0.00    0.00    1689/2468        setRgb(cimg_library::CImg<unsigned char>&, int, int, rgb) [43]
                0.00    0.00    1689/2409118     cimg_library::CImg<unsigned char>::operator()(unsigned int, unsigned int, unsigned int) [30]
                0.00    0.00     832/12477390     cimg_library::CImg<unsigned char>::height() const [14]
                0.00    0.00     416/12474777     cimg_library::CImg<unsigned char>::width() const [18]
                0.00    0.00    1714/1714        std::vector<point, std::allocator<point> >::empty() const [73]
                0.00    0.00    1689/1689        point::point(int, int) [74]
                0.00    0.00    1689/1689        std::vector<point, std::allocator<point> >::push_back(point&&) [80]
                0.00    0.00    1689/3115        std::vector<point, std::allocator<point> >::size() const [65]
                0.00    0.00    1689/1992        std::vector<point, std::allocator<point> >::operator[](unsigned long) [67]
                0.00    0.00    1689/1689        std::vector<point, std::allocator<point> >::pop_back() [79]
                0.00    0.00     208/208         outline::addPoint(point) [115]
                0.00    0.00      25/25          outline::outline() [184]
                0.00    0.00      25/34          point::point() [168]
                0.00    0.00      25/50          std::vector<point, std::allocator<point> >::vector() [161]
                0.00    0.00      25/106         std::vector<point, std::allocator<point> >::~vector() [126]
-----------------------------------------------
                0.00    0.00     208/2468        booleanEdgeDetect(cimg_library::CImg<unsigned char>&) [41]
                0.00    0.00     571/2468        threshhold(cimg_library::CImg<unsigned char>&, hsv) [16]
                0.00    0.00    1689/2468        floodfill(cimg_library::CImg<unsigned char>&, int, int) [42]
[43]     0.0    0.00    0.00    2468         setRgb(cimg_library::CImg<unsigned char>&, int, int, rgb) [43]
                0.00    0.00    7404/2409118     cimg_library::CImg<unsigned char>::operator()(unsigned int, unsigned int, unsigned int) [30]
-----------------------------------------------
                0.00    0.00       2/4           cimg_library::CImg<unsigned char>::_load_pnm(_IO_FILE*, char const*) [36]
                0.00    0.00       2/4           cimg_library::CImg<unsigned char>::assign(unsigned char const*, unsigned int, unsigned int, unsigned int, unsigned int) [45]
[44]     0.0    0.00    0.00       4         cimg_library::CImg<unsigned char>::assign(unsigned int, unsigned int, unsigned int, unsigned int) [44]
                0.00    0.00       4/10080005     cimg_library::CImg<unsigned char>::size() const [11]
-----------------------------------------------
                0.00    0.00       2/2           cimg_library::CImg<unsigned char>& cimg_library::CImg<unsigned char>::assign<unsigned char>(cimg_library::CImg<unsigned char> const&) [46]
[45]     0.0    0.00    0.00       2         cimg_library::CImg<unsigned char>::assign(unsigned char const*, unsigned int, unsigned int, unsigned int, unsigned int) [45]
                0.00    0.00       2/10080005     cimg_library::CImg<unsigned char>::size() const [11]
                0.00    0.00       2/4           cimg_library::CImg<unsigned char>::assign(unsigned int, unsigned int, unsigned int, unsigned int) [44]
-----------------------------------------------
                0.00    0.00       2/2           cimg_library::CImg<unsigned char>::operator=(cimg_library::CImg<unsigned char> const&) [47]
[46]     0.0    0.00    0.00       2         cimg_library::CImg<unsigned char>& cimg_library::CImg<unsigned char>::assign<unsigned char>(cimg_library::CImg<unsigned char> const&) [46]
                0.00    0.00       2/2           cimg_library::CImg<unsigned char>::assign(unsigned char const*, unsigned int, unsigned int, unsigned int, unsigned int) [45]
-----------------------------------------------
                0.00    0.00       2/2           whereBall(cimg_library::CImg<unsigned char>&) [3]
[47]     0.0    0.00    0.00       2         cimg_library::CImg<unsigned char>::operator=(cimg_library::CImg<unsigned char> const&) [47]
                0.00    0.00       2/2           cimg_library::CImg<unsigned char>& cimg_library::CImg<unsigned char>::assign<unsigned char>(cimg_library::CImg<unsigned char> const&) [46]
-----------------------------------------------
                0.00    0.00       2/2           cimg_library::CImg<unsigned char>::CImg(unsigned int, unsigned int, unsigned int, unsigned int, unsigned char) [49]
[48]     0.0    0.00    0.00       2         cimg_library::CImg<unsigned char>::fill(unsigned char) [48]
                0.00    0.00       2/10080005     cimg_library::CImg<unsigned char>::size() const [11]
                0.00    0.00       2/7200000     cimg_library::CImg<unsigned char>::is_empty() const [28]
-----------------------------------------------
                0.00    0.00       1/2           threshhold(cimg_library::CImg<unsigned char>&, hsv) [16]
                0.00    0.00       1/2           booleanEdgeDetect(cimg_library::CImg<unsigned char>&) [41]
[49]     0.0    0.00    0.00       2         cimg_library::CImg<unsigned char>::CImg(unsigned int, unsigned int, unsigned int, unsigned int, unsigned char) [49]
                0.00    0.00       2/2           cimg_library::CImg<unsigned char>::fill(unsigned char) [48]
-----------------------------------------------
                0.00    0.00       1/1440001     cimg_library::CImg<unsigned char>::get_blur_median(unsigned int) const [5]
                0.00    0.00 1440000/1440001     cimg_library::CImg<unsigned char>::get_crop(int, int, int, int, int, int, int, int, bool) const [8]
[52]     0.0    0.00    0.00 1440001         cimg_library::CImg<unsigned char>::CImg(unsigned int, unsigned int, unsigned int, unsigned int) [52]
-----------------------------------------------
                0.00    0.00 1440000/1440000     cimg_library::CImg<unsigned char>::draw_image(int, int, int, int, cimg_library::CImg<unsigned char> const&, float) [9]
[53]     0.0    0.00    0.00 1440000         cimg_library::cimg::abs(float) [53]
-----------------------------------------------
                0.00    0.00 1440000/1440000     cimg_library::CImg<unsigned char>::draw_image(int, int, int, int, cimg_library::CImg<unsigned char> const&, float) [9]
[54]     0.0    0.00    0.00 1440000         cimg_library::cimg::superset<float, int>::type cimg_library::cimg::max<float, int>(float const&, int const&) [54]
-----------------------------------------------
                0.00    0.00 1440000/1440000     cimg_library::CImg<unsigned char>::draw_image(int, int, int, int, cimg_library::CImg<unsigned char> const&, float) [9]
[55]     0.0    0.00    0.00 1440000         cimg_library::CImg<unsigned char>::operator unsigned char const*() const [55]
-----------------------------------------------
                0.00    0.00     890/522250      possibleCenter::compare(precisePoint, float) [92]
                0.00    0.00  521360/522250      hsv::compare(hsv, float, float) [59]
[56]     0.0    0.00    0.00  522250         std::abs(float) [56]
-----------------------------------------------
                0.00    0.00  480000/480000      rgb::getHsv() [32]
[57]     0.0    0.00    0.00  480000         MAX3(int, int, int) [57]
-----------------------------------------------
                0.00    0.00  480000/480000      rgb::getHsv() [32]
[58]     0.0    0.00    0.00  480000         MIN3(int, int, int) [58]
-----------------------------------------------
                0.00    0.00  480000/480000      threshhold(cimg_library::CImg<unsigned char>&, hsv) [16]
[59]     0.0    0.00    0.00  480000         hsv::compare(hsv, float, float) [59]
                0.00    0.00  521360/522250      std::abs(float) [56]
-----------------------------------------------
                0.00    0.00     147/4812        void std::vector<point, std::allocator<point> >::_M_insert_aux<point>(__gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >, point&&) [121]
                0.00    0.00    1287/4812        _ZSt10_ConstructI5pointIS0_EEvPT_DpOT0_ [83]
                0.00    0.00    1689/4812        void std::vector<point, std::allocator<point> >::emplace_back<point>(point&&) [78]
                0.00    0.00    1689/4812        void __gnu_cxx::new_allocator<point>::construct<point>(point*, point&&) [77]
[60]     0.0    0.00    0.00    4812         point&& std::forward<point>(std::remove_reference<point>::type&) [60]
-----------------------------------------------
                0.00    0.00    3514/3514        bool std::operator==<point*>(std::move_iterator<point*> const&, std::move_iterator<point*> const&) [68]
[61]     0.0    0.00    0.00    3514         std::move_iterator<point*>::base() const [61]
-----------------------------------------------
                0.00    0.00    1714/3428        std::vector<point, std::allocator<point> >::end() const [71]
                0.00    0.00    1714/3428        std::vector<point, std::allocator<point> >::begin() const [72]
[62]     0.0    0.00    0.00    3428         __gnu_cxx::__normal_iterator<point const*, std::vector<point, std::allocator<point> > >::__normal_iterator(point const* const&) [62]
-----------------------------------------------
                0.00    0.00    3428/3428        bool __gnu_cxx::operator==<point const*, std::vector<point, std::allocator<point> > >(__gnu_cxx::__normal_iterator<point const*, std::vector<point, std::allocator<point> > > const&, __gnu_cxx::__normal_iterator<point const*, std::vector<point, std::allocator<point> > > const&) [70]
[63]     0.0    0.00    0.00    3428         __gnu_cxx::__normal_iterator<point const*, std::vector<point, std::allocator<point> > >::base() const [63]
-----------------------------------------------
                0.00    0.00      25/3297        void __gnu_cxx::new_allocator<outline>::construct<outline>(outline*, outline&&) [187]
                0.00    0.00      31/3297        _ZSt10_ConstructI7outlineIS0_EEvPT_DpOT0_ [182]
                0.00    0.00      57/3297        __gnu_cxx::new_allocator<possibleCenter>::construct(possibleCenter*, possibleCenter const&) [144]
                0.00    0.00     208/3297        __gnu_cxx::new_allocator<point>::construct(point*, point const&) [116]
                0.00    0.00    1287/3297        _ZSt10_ConstructI5pointIS0_EEvPT_DpOT0_ [83]
                0.00    0.00    1689/3297        void __gnu_cxx::new_allocator<point>::construct<point>(point*, point&&) [77]
[64]     0.0    0.00    0.00    3297         operator new(unsigned long, void*) [64]
-----------------------------------------------
                0.00    0.00     486/3115        outline::isCircle() [183]
                0.00    0.00     940/3115        std::vector<point, std::allocator<point> >::_M_check_len(unsigned long, char const*) const [111]
                0.00    0.00    1689/3115        floodfill(cimg_library::CImg<unsigned char>&, int, int) [42]
[65]     0.0    0.00    0.00    3115         std::vector<point, std::allocator<point> >::size() const [65]
-----------------------------------------------
                0.00    0.00    1287/2976        std::move_iterator<point*>::operator*() const [81]
                0.00    0.00    1689/2976        std::vector<point, std::allocator<point> >::push_back(point&&) [80]
[66]     0.0    0.00    0.00    2976         std::remove_reference<point&>::type&& std::move<point&>(point&) [66]
-----------------------------------------------
                0.00    0.00     303/1992        outline::isCircle() [183]
                0.00    0.00    1689/1992        floodfill(cimg_library::CImg<unsigned char>&, int, int) [42]
[67]     0.0    0.00    0.00    1992         std::vector<point, std::allocator<point> >::operator[](unsigned long) [67]
-----------------------------------------------
                0.00    0.00    1757/1757        bool std::operator!=<point*>(std::move_iterator<point*> const&, std::move_iterator<point*> const&) [69]
[68]     0.0    0.00    0.00    1757         bool std::operator==<point*>(std::move_iterator<point*> const&, std::move_iterator<point*> const&) [68]
                0.00    0.00    3514/3514        std::move_iterator<point*>::base() const [61]
-----------------------------------------------
                0.00    0.00    1757/1757        point* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<point*>, point*>(std::move_iterator<point*>, std::move_iterator<point*>, point*) [97]
[69]     0.0    0.00    0.00    1757         bool std::operator!=<point*>(std::move_iterator<point*> const&, std::move_iterator<point*> const&) [69]
                0.00    0.00    1757/1757        bool std::operator==<point*>(std::move_iterator<point*> const&, std::move_iterator<point*> const&) [68]
-----------------------------------------------
                0.00    0.00    1714/1714        std::vector<point, std::allocator<point> >::empty() const [73]
[70]     0.0    0.00    0.00    1714         bool __gnu_cxx::operator==<point const*, std::vector<point, std::allocator<point> > >(__gnu_cxx::__normal_iterator<point const*, std::vector<point, std::allocator<point> > > const&, __gnu_cxx::__normal_iterator<point const*, std::vector<point, std::allocator<point> > > const&) [70]
                0.00    0.00    3428/3428        __gnu_cxx::__normal_iterator<point const*, std::vector<point, std::allocator<point> > >::base() const [63]
-----------------------------------------------
                0.00    0.00    1714/1714        std::vector<point, std::allocator<point> >::empty() const [73]
[71]     0.0    0.00    0.00    1714         std::vector<point, std::allocator<point> >::end() const [71]
                0.00    0.00    1714/3428        __gnu_cxx::__normal_iterator<point const*, std::vector<point, std::allocator<point> > >::__normal_iterator(point const* const&) [62]
-----------------------------------------------
                0.00    0.00    1714/1714        std::vector<point, std::allocator<point> >::empty() const [73]
[72]     0.0    0.00    0.00    1714         std::vector<point, std::allocator<point> >::begin() const [72]
                0.00    0.00    1714/3428        __gnu_cxx::__normal_iterator<point const*, std::vector<point, std::allocator<point> > >::__normal_iterator(point const* const&) [62]
-----------------------------------------------
                0.00    0.00    1714/1714        floodfill(cimg_library::CImg<unsigned char>&, int, int) [42]
[73]     0.0    0.00    0.00    1714         std::vector<point, std::allocator<point> >::empty() const [73]
                0.00    0.00    1714/1714        std::vector<point, std::allocator<point> >::end() const [71]
                0.00    0.00    1714/1714        std::vector<point, std::allocator<point> >::begin() const [72]
                0.00    0.00    1714/1714        bool __gnu_cxx::operator==<point const*, std::vector<point, std::allocator<point> > >(__gnu_cxx::__normal_iterator<point const*, std::vector<point, std::allocator<point> > > const&, __gnu_cxx::__normal_iterator<point const*, std::vector<point, std::allocator<point> > > const&) [70]
-----------------------------------------------
                0.00    0.00    1689/1689        floodfill(cimg_library::CImg<unsigned char>&, int, int) [42]
[74]     0.0    0.00    0.00    1689         point::point(int, int) [74]
-----------------------------------------------
                0.00    0.00    1689/1689        __gnu_cxx::new_allocator<point>::destroy(point*) [76]
[75]     0.0    0.00    0.00    1689         point::~point() [75]
-----------------------------------------------
                0.00    0.00    1689/1689        std::vector<point, std::allocator<point> >::pop_back() [79]
[76]     0.0    0.00    0.00    1689         __gnu_cxx::new_allocator<point>::destroy(point*) [76]
                0.00    0.00    1689/1689        point::~point() [75]
-----------------------------------------------
                0.00    0.00     147/1689        void std::vector<point, std::allocator<point> >::_M_insert_aux<point>(__gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >, point&&) [121]
                0.00    0.00    1542/1689        void std::vector<point, std::allocator<point> >::emplace_back<point>(point&&) [78]
[77]     0.0    0.00    0.00    1689         void __gnu_cxx::new_allocator<point>::construct<point>(point*, point&&) [77]
                0.00    0.00    1689/4812        point&& std::forward<point>(std::remove_reference<point>::type&) [60]
                0.00    0.00    1689/3297        operator new(unsigned long, void*) [64]
-----------------------------------------------
                0.00    0.00    1689/1689        std::vector<point, std::allocator<point> >::push_back(point&&) [80]
[78]     0.0    0.00    0.00    1689         void std::vector<point, std::allocator<point> >::emplace_back<point>(point&&) [78]
                0.00    0.00    1689/4812        point&& std::forward<point>(std::remove_reference<point>::type&) [60]
                0.00    0.00    1542/1689        void __gnu_cxx::new_allocator<point>::construct<point>(point*, point&&) [77]
                0.00    0.00     147/235         std::vector<point, std::allocator<point> >::end() [113]
                0.00    0.00     147/147         void std::vector<point, std::allocator<point> >::_M_insert_aux<point>(__gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >, point&&) [121]
-----------------------------------------------
                0.00    0.00    1689/1689        floodfill(cimg_library::CImg<unsigned char>&, int, int) [42]
[79]     0.0    0.00    0.00    1689         std::vector<point, std::allocator<point> >::pop_back() [79]
                0.00    0.00    1689/1689        __gnu_cxx::new_allocator<point>::destroy(point*) [76]
-----------------------------------------------
                0.00    0.00    1689/1689        floodfill(cimg_library::CImg<unsigned char>&, int, int) [42]
[80]     0.0    0.00    0.00    1689         std::vector<point, std::allocator<point> >::push_back(point&&) [80]
                0.00    0.00    1689/2976        std::remove_reference<point&>::type&& std::move<point&>(point&) [66]
                0.00    0.00    1689/1689        void std::vector<point, std::allocator<point> >::emplace_back<point>(point&&) [78]
-----------------------------------------------
                0.00    0.00    1287/1287        point* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<point*>, point*>(std::move_iterator<point*>, std::move_iterator<point*>, point*) [97]
[81]     0.0    0.00    0.00    1287         std::move_iterator<point*>::operator*() const [81]
                0.00    0.00    1287/2976        std::remove_reference<point&>::type&& std::move<point&>(point&) [66]
-----------------------------------------------
                0.00    0.00    1287/1287        point* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<point*>, point*>(std::move_iterator<point*>, std::move_iterator<point*>, point*) [97]
[82]     0.0    0.00    0.00    1287         std::move_iterator<point*>::operator++() [82]
-----------------------------------------------
                0.00    0.00    1287/1287        point* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<point*>, point*>(std::move_iterator<point*>, std::move_iterator<point*>, point*) [97]
[83]     0.0    0.00    0.00    1287         _ZSt10_ConstructI5pointIS0_EEvPT_DpOT0_ [83]
                0.00    0.00    1287/4812        point&& std::forward<point>(std::remove_reference<point>::type&) [60]
                0.00    0.00    1287/3297        operator new(unsigned long, void*) [64]
-----------------------------------------------
                0.00    0.00    1287/1287        point* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<point*>, point*>(std::move_iterator<point*>, std::move_iterator<point*>, point*) [97]
[84]     0.0    0.00    0.00    1287         point* std::__addressof<point>(point&) [84]
-----------------------------------------------
                0.00    0.00     176/940         void std::vector<point, std::allocator<point> >::_M_insert_aux<point const&>(__gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >, point const&) [131]
                0.00    0.00     294/940         void std::vector<point, std::allocator<point> >::_M_insert_aux<point>(__gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >, point&&) [121]
                0.00    0.00     470/940         __gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >::difference_type __gnu_cxx::operator-<point*, std::vector<point, std::allocator<point> > >(__gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > > const&, __gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > > const&) [110]
[85]     0.0    0.00    0.00     940         __gnu_cxx::__normal_iterator<point*, std::vector<point, std::allocator<point> > >::base() const [85]
-----------------------------------------------
                0.00    0.00     940/940         std::move_iterator<point*> std::make_move_iterator<point*>(point* const&) [87]
[86]     0.0    0.00    0.00     940         std::move_iterator<point*>::move_iterator(point*) [86]
-----------------------------------------------
                0.00    0.00     940/940         point* std::__uninitialized_move_a<point*, point*, std::allocator<point> >(point*, point*, point*, std::allocator<point>&) [100]
